"Account","Budget.Activity","Budget.Activity.Title","BSA","BSA.Title","Line.Item","Line.Item.Title","Cost.Type","Cost.Type.Title","Classification","FiscalYear","PB","App","Actual","OCO.PB","Base.PB","OCO.App","Base.App","Quant.PB","Quant.App","Quant.Actual","Quant.OCO.PB","Quant.Base.PB","Quant.OCO.App","Quant.Base.App"
"2035A","03","Other Support Equipment","15","Bridging Equipment","3542MA8890","Tactical Bridge, Float-Ribbon","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,21516,NA,21516,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","15","Bridging Equipment","3542MA8890","Tactical Bridge, Float-Ribbon","A","Weapon System Cost","U",2017,25244,NA,NA,0,25244,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","15","Bridging Equipment","3758G06520","Bridge Supplemental Set","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","15","Bridging Equipment","3758G06520","Bridge Supplemental Set","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,4959,NA,4959,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","15","Bridging Equipment","3758G06520","Bridge Supplemental Set","A","Weapon System Cost","U",2017,983,NA,NA,0,983,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","15","Bridging Equipment","3974G07000","Common Bridge Transporter (CBT) Recap","A","Weapon System Cost","U",2015,NA,NA,11013,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","15","Bridging Equipment","3974G07000","Common Bridge Transporter (CBT) Recap","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,52546,NA,52546,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","15","Bridging Equipment","3974G07000","Common Bridge Transporter (CBT) Recap","A","Weapon System Cost","U",2017,25176,NA,NA,0,25176,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2881R68400","Grnd Standoff Mine Detectn Sysm (GSTAMIDS)","A","Weapon System Cost","U",2015,NA,NA,37649,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2881R68400","Grnd Standoff Mine Detectn Sysm (GSTAMIDS)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,58682,NA,58682,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2881R68400","Grnd Standoff Mine Detectn Sysm (GSTAMIDS)","A","Weapon System Cost","U",2017,39350,NA,NA,0,39350,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2888R68260","Area Mine Detection System (AMDS)","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2888R68260","Area Mine Detection System (AMDS)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2888R68260","Area Mine Detection System (AMDS)","A","Weapon System Cost","U",2017,10500,NA,NA,0,10500,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2889R64001","Husky Mounted Detection System (HMDS)","A","Weapon System Cost","U",2015,NA,NA,18545,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2889R64001","Husky Mounted Detection System (HMDS)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,13565,NA,13565,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","2889R64001","Husky Mounted Detection System (HMDS)","A","Weapon System Cost","U",2017,274,NA,NA,0,274,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4865M80400","Robotic Combat Support System (RCSS)","A","Weapon System Cost","U",2015,NA,NA,4701,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4865M80400","Robotic Combat Support System (RCSS)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2136,NA,2136,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4865M80400","Robotic Combat Support System (RCSS)","A","Weapon System Cost","U",2017,2951,NA,NA,0,2951,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4867W12001","EOD Robotics Systems Recapitalization","A","Weapon System Cost","U",2015,NA,NA,6346,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4867W12001","EOD Robotics Systems Recapitalization","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,6960,NA,6960,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4867W12001","EOD Robotics Systems Recapitalization","A","Weapon System Cost","U",2017,1949,NA,NA,0,1949,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4868W12002","Robotics and Applique Systems","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4868W12002","Robotics and Applique Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","4868W12002","Robotics and Applique Systems","A","Weapon System Cost","U",2017,5471,NA,NA,268,5203,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5900MA9200","Explosive Ordnance Disposal Eqpmt (EOD EQPMT)","A","Weapon System Cost","U",2015,NA,NA,15856,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5900MA9200","Explosive Ordnance Disposal Eqpmt (EOD EQPMT)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,17424,NA,17424,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5900MA9200","Explosive Ordnance Disposal Eqpmt (EOD EQPMT)","A","Weapon System Cost","U",2017,5570,NA,NA,0,5570,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5912M60001","Remote Demolition Systems","A","Weapon System Cost","U",2015,NA,NA,4485,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5912M60001","Remote Demolition Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,8284,NA,8284,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5912M60001","Remote Demolition Systems","A","Weapon System Cost","U",2017,6238,NA,NA,0,6238,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5943MA7700","< $5m, Countermine Equipment","A","Weapon System Cost","U",2015,NA,NA,2938,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5943MA7700","< $5m, Countermine Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,5459,NA,5459,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","5943MA7700","< $5m, Countermine Equipment","A","Weapon System Cost","U",2017,836,NA,NA,0,836,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","8500R12001","Family of Boats and Motors","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","8500R12001","Family of Boats and Motors","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,8429,NA,8429,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","8500R12001","Family of Boats and Motors","A","Weapon System Cost","U",2017,3451,NA,NA,280,3171,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","0100MF9000","Heaters and ECU'S","A","Weapon System Cost","U",2015,NA,NA,7388,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","0100MF9000","Heaters and ECU'S","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,18876,NA,18876,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","0100MF9000","Heaters and ECU'S","A","Weapon System Cost","U",2017,19601,NA,NA,894,18707,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8796MA6800","Soldier Enhancement","A","Weapon System Cost","U",2015,NA,NA,1677,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8796MA6800","Soldier Enhancement","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2287,NA,2287,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8796MA6800","Soldier Enhancement","A","Weapon System Cost","U",2017,2112,NA,NA,0,2112,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8822G01101","Personnel Recovery Support System (PRSS)","A","Weapon System Cost","U",2015,NA,NA,10728,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8822G01101","Personnel Recovery Support System (PRSS)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,7733,NA,7733,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8822G01101","Personnel Recovery Support System (PRSS)","A","Weapon System Cost","U",2017,10856,NA,NA,0,10856,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8825R80501","Ground Soldier System","A","Weapon System Cost","U",2015,NA,NA,71761,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8825R80501","Ground Soldier System","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,49798,NA,49798,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8825R80501","Ground Soldier System","A","Weapon System Cost","U",2017,32419,NA,NA,0,32419,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8827R80800","Mobile Soldier Power","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8827R80800","Mobile Soldier Power","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,38639,NA,38639,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8827R80800","Mobile Soldier Power","A","Weapon System Cost","U",2017,30014,NA,NA,0,30014,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8860M80200","Force Provider","A","Weapon System Cost","U",2015,NA,NA,70000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8860M80200","Force Provider","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,53800,0,NA,53800,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","8860M80200","Force Provider","A","Weapon System Cost","U",2017,53800,NA,NA,53800,0,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9120M65800","Field Feeding Equipment","A","Weapon System Cost","U",2015,NA,NA,15179,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9120M65800","Field Feeding Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,13118,NA,13118,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9120M65800","Field Feeding Equipment","A","Weapon System Cost","U",2017,15209,NA,NA,2665,12544,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9140MA7804","Cargo Aerial Del & Personnel Parachute System","A","Weapon System Cost","U",2015,NA,NA,30915,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9140MA7804","Cargo Aerial Del & Personnel Parachute System","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,700,28278,NA,28978,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9140MA7804","Cargo Aerial Del & Personnel Parachute System","A","Weapon System Cost","U",2017,20909,NA,NA,2400,18509,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9462R70001","Family of Engr Combat and Construction Sets","A","Weapon System Cost","U",2015,NA,NA,41967,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9462R70001","Family of Engr Combat and Construction Sets","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,34544,NA,34544,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9462R70001","Family of Engr Combat and Construction Sets","A","Weapon System Cost","U",2017,39173,NA,NA,9789,29384,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9530ML5301","Items Less Than $5M (Eng Spt)","A","Weapon System Cost","U",2015,NA,NA,16072,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9530ML5301","Items Less Than $5M (Eng Spt)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,595,NA,595,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","25","Combat Service Support Equipment","9530ML5301","Items Less Than $5M (Eng Spt)","A","Weapon System Cost","U",2017,300,NA,NA,300,0,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","30","Petroleum Equipment","0725MB6400","Quality Surveillance Equipment","A","Weapon System Cost","U",2015,NA,NA,1435,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","30","Petroleum Equipment","0725MB6400","Quality Surveillance Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,5368,NA,5368,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","30","Petroleum Equipment","0725MB6400","Quality Surveillance Equipment","A","Weapon System Cost","U",2017,9287,NA,NA,4800,4487,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","30","Petroleum Equipment","4700MA6000","Distribution Systems, Petroleum & Water","A","Weapon System Cost","U",2015,NA,NA,40692,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","30","Petroleum Equipment","4700MA6000","Distribution Systems, Petroleum & Water","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,35381,NA,35381,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","30","Petroleum Equipment","4700MA6000","Distribution Systems, Petroleum & Water","A","Weapon System Cost","U",2017,120896,NA,NA,78240,42656,NA,NA,174,NA,NA,174,0,NA,NA
"2035A","03","Other Support Equipment","40","Medical Equipment","7500MN1000","Combat Support Medical","A","Weapon System Cost","U",2015,NA,NA,44392,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","40","Medical Equipment","7500MN1000","Combat Support Medical","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,73828,NA,73828,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","40","Medical Equipment","7500MN1000","Combat Support Medical","A","Weapon System Cost","U",2017,65524,NA,NA,5763,59761,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","45","Maintenance Equipment","0639G05301","Mobile Maintenance Equipment Systems","A","Weapon System Cost","U",2015,NA,NA,27776,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","45","Maintenance Equipment","0639G05301","Mobile Maintenance Equipment Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,25270,NA,25270,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","45","Maintenance Equipment","0639G05301","Mobile Maintenance Equipment Systems","A","Weapon System Cost","U",2017,37303,NA,NA,1609,35694,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","45","Maintenance Equipment","9562ML5345","Items Less Than $5.0M (Maint Eq)","A","Weapon System Cost","U",2015,NA,NA,2789,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","45","Maintenance Equipment","9562ML5345","Items Less Than $5.0M (Maint Eq)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2760,NA,2760,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","45","Maintenance Equipment","9562ML5345","Items Less Than $5.0M (Maint Eq)","A","Weapon System Cost","U",2017,2861,NA,NA,145,2716,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","0375R03800","Grader, Road Mtzd, Hvy, 6x4 (CCE)","A","Weapon System Cost","U",2015,NA,NA,5827,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","0375R03800","Grader, Road Mtzd, Hvy, 6x4 (CCE)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,5903,NA,5903,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","50","Construction Equipment","0375R03800","Grader, Road Mtzd, Hvy, 6x4 (CCE)","A","Weapon System Cost","U",2017,4789,NA,NA,3047,1742,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","0822RA0100","Scrapers,  Earthmoving","A","Weapon System Cost","U",2015,NA,NA,14926,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","0822RA0100","Scrapers,  Earthmoving","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,26125,NA,26125,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","50","Construction Equipment","0822RA0100","Scrapers,  Earthmoving","A","Weapon System Cost","U",2017,26233,NA,NA,0,26233,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","3410X02300","Compactor","A","Weapon System Cost","U",2015,NA,NA,4348,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","3410X02300","Compactor","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","50","Construction Equipment","3410X02300","Compactor","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","4428X01500","Hydraulic Excavator","A","Weapon System Cost","U",2015,NA,NA,4938,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","4428X01500","Hydraulic Excavator","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2035A","03","Other Support Equipment","50","Construction Equipment","4428X01500","Hydraulic Excavator","A","Weapon System Cost","U",2017,1123,NA,NA,0,1123,NA,NA,0,NA,NA,0,0,NA,NA
"2035A","03","Other Support Equipment","50","Construction Equipment","4700M05800","Tractor, Full Tracked","A","Weapon System Cost","U",2015,NA,NA,34071,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
